DOI	PubMed_ID	Scopus_ID	Web_of_Science_ID	URL	Database	Document_Type_Final	Document_Type_Scopus	Document_Type_Web_of_Science	Document_Type_Other	Reference_Detail	CORE	Authors	Title 	Year	Publication_Date 	Early_Access_Date	Source_Title 	ISSN	ISBN	Volume	Issue	Page_Start	Page_End	Supplemental_Issue	Special_Issue	Meeting_Abstract	Notes	Reference_Type	Document_Citation	CARDIA_Document_Cited	Level_of_Influence	Scopus	WOS	PubMed	Embase	ASC	CINAHL	CHC	APA_PI	CK	Uptodate	NU	PQC	WC	AHRQ	PPH	CDC	HP2020	Healthgov	MedlinePlus	NAP	OA	Dataverse	Dryad	Figshare	Mendeley_Data	OSF	Vivili	Zenodo	DigitalHub
10.1007/s12603-014-0491-7	25560814	2-s2.0-84921026170	WOS:000348024800005			Article	Article	Article		MS	CORE	"Zhu, N; Jacobs, DR; Meyer, KA; He, K; Launer, L; Reis, JP; Yaffe, K; Sidney, S; Whitmer, RA; Steffen, LM"	COGNITIVE FUNCTION IN A MIDDLE AGED COHORT IS RELATED TO HIGHER QUALITY DIETARY PATTERN 5 AND 25 YEARS EARLIER: THE CARDIA STUDY	2015	JAN		JOURNAL OF NUTRITION HEALTH & AGING	1279-7707		19	1	33	38					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1017/S0007114514002633	25234439	2-s2.0-84922394549	WOS:000347100900009			Article	Article	Article		MS	CORE	"Steffen, LM; Van Horn, L; Daviglus, ML; Zhou, X; Reis, JP; Loria, CM; Jacobs, DR; Duffey, KJ"	A modified Mediterranean diet score is associated with a lower risk of incident metabolic syndrome over 25 years among young adults: the CARDIA (Coronary Artery Risk Development in Young Adults) study	2014	28-Nov		BRITISH JOURNAL OF NUTRITION	0007-1145		112	10	1654	1661					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.2337/dc14-0360	25325881	2-s2.0-84920051174	WOS:000346762300016			Article	Article	Article		MS	CORE	"Carson, AP; Steffes, MW; Carr, JJ; Kim, Y; Gross, MD; Carnethon, MR; Reis, JP; Loria, CM; Jacobs, DR; Lewis, CE"	Hemoglobin A(1c) and the Progression of Coronary Artery Calcification Among Adults Without Diabetes	2015	JAN		DIABETES CARE	0149-5992		38	1	66	71					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.healthplace.2014.08.011	25280107	2-s2.0-84907855538	WOS:000345527200019			Article	Article	Article		MS	CORE	"Richardson, AS; Meyer, KA; Howard, AG; Boone-Heinonen, J; Popkin, BM; Evenson, KR; Kiefe, CI; Lewis, CE; Gordon-Larsen, P"	Neighborhood socioeconomic status and food environment: A 20-year longitudinal latent class analysis among CARDIA participants	2014	NOV		HEALTH & PLACE	1353-8292		30		145	153					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1161/ATVBAHA.114.304136	25359859	2-s2.0-84918797604	WOS:000345443400025			Article	Article	Article		MS	CORE	"Calderon-Margalit, R; Siscovick, D; Merkin, SS; Wang, E; Daviglus, ML; Schreiner, PJ; Sternfeld, B; Williams, OD; Lewis, CE; Azziz, R; Schwartz, SM; Wellons, MF"	Prospective Association of Polycystic Ovary Syndrome With Coronary Artery Calcification and Carotid-Intima-Media Thickness The Coronary Artery Risk Development in Young Adults Women's Study	2014	DEC		ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY	1079-5642		34	12	2688	U218					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1179/2045772313Y.0000000180	24621049	2-s2.0-84910612084	WOS:000345219200011			Article	Article	Article		MS	CORE	"Lieberman, J; Goff, D; Hammond, F; Schreiner, P; Norton, HJ; Dulin, M; Zhou, X; Steffen, L"	Dietary intake and adherence to the 2010 Dietary Guidelines for Americans among individuals with chronic spinal cord injury: A pilot study	2014	NOV		JOURNAL OF SPINAL CORD MEDICINE	1079-0268		37	6	751	757					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1002/oby.20865	25124342	2-s2.0-84911003436	WOS:000344849400022			Article	Article	Article		MS	CORE	"Reis, JP; Allen, N; Gibbs, BB; Gidding, SS; Lee, JM; Lewis, CE; Lima, J; Lloyd-Jones, D; Loria, CM; Powell-Wiley, TM; Sharma, S; Wei, G; Liu, K"	Association of the Degree of Adiposity and Duration of Obesity with Measures of Cardiac Structure and Function: The CARDIA Study	2014	NOV		OBESITY	1930-7381		22	11	2434	2440					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1371/jourl.pone.0111647	25368999	2-s2.0-84932138529	WOS:000344402000082			Article	Article	Article		MS	CORE	"Poon, VTW; Kuk, JL; Ardern, CI"	Trajectories of Metabolic Syndrome Development in Young Adults	2014	4-Nov		PLOS ONE	1932-6203		9	11							ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.3109/02770903.2014.930480	24894742	2-s2.0-84907593449	WOS:000344080200010			Article	Article	Article		MS	CORE	"Mirabelli, MC; Beavers, SF; Flanders, WD; Chatterjee, AB"	Reliability in reporting asthma history and age at asthma onset	2014	NOV		JOURNAL OF ASTHMA	0277-0903		51	9	956	963					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.5993/AJHB.38.5.1	24933133	2-s2.0-84902650795	WOS:000344036500001			Article	Article	Article		MS	CORE	"Womack, VY; Ning, HY; Lewis, CE; Loucks, EB; Puterman, E; Reis, J; Siddique, J; Sternfeld, B; Van Horn, L; Carnethon, MR"	Relationship between Perceived Discrimination and Sedentary Behavior in Adults	2014	SEP		AMERICAN JOURNAL OF HEALTH BEHAVIOR	1945-7359		38	5	641	649					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/HYPERTENSIOHA.114.03978	25156174	2-s2.0-84922392130	WOS:000343593700015			Article	Article	Article		MS	CORE	"Yano, Y; Ning, HY; Allen, N; Reis, JP; Launer, LJ; Liu, K; Yaffe, K; Greenland, P; Lloyd-Jones, DM"	Long-Term Blood Pressure Variability Throughout Young Adulthood and Cognitive Function in Midlife The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2014	NOV		HYPERTENSION	0194-911X		64	5	983	+					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.atherosclerosis.2014.05.962	24956534	2-s2.0-84907380058	WOS:000342411000951			Article	Article	Article		MS	CORE	"VanWagner, LB; Ning, HY; Lewis, CE; Shay, CM; Wilkins, J; Carr, JJ; Terry, JG; Lloyd-Jones, DM; Jacobs, DR; Carnethon, MR"	Associations between nonalcoholic fatty liver disease and subclinical atherosclerosis in middle-aged adults: The Coronary Artery Risk Development in Young Adults Study	2014	AUG		ATHEROSCLEROSIS	0021-9150		235	2	599	605					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.sleep.2014.05.021	25037841	2-s2.0-84906791657	WOS:000341483200021			Article	Article	Article		AS	CORE	"Petrov, ME; Kim, Y; Lauderdale, DS; Lewis, CE; Reis, JP; Carnethon, MR; Knutson, KL; Glasser, SP"	"Objective sleep, a novel risk factor for alterations in kidney function: the CARDIA study"	2014	SEP		SLEEP MEDICINE	1389-9457		15	9	1140	1146					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1093/ehjci/jeu018	24534011	2-s2.0-84904412908	WOS:000339902400011			Article	Article	Article		MS	CORE	"Armstrong, AC; Liu, K; Lewis, CE; Sidney, S; Colangelo, LA; Kishi, S; Ambale-Venkatesh, B; Arynchyn, A; Jacobs, DR; Correia, LCL; Gidding, SS; Lima, JAC"	Left atrial dimension and traditional cardiovascular risk factors predict 20-year clinical cardiovascular events in young healthy adults: the CARDIA study	2014	AUG		EUROPEAN HEART JOURNAL-CARDIOVASCULAR IMAGING	2047-2404		15	8	893	899					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1249/MSS.0000000000000278	24496119	2-s2.0-84904642511	WOS:000339259700012			Article	Article	Article	Article	MS	CORE	"Gabriel, KP; Sidney, S; Jacobs, DR; Quesenberry, CP; Reis, JP; Jiang, SF; Sternfeld, B"	Convergent Validity of a Brief Self-reported Physical Activity Questionnaire	2014	AUG		MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	0195-9131		46	8	1570	1577					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/CIRCULATIOHA.113.005445	24982115	2-s2.0-84903786202	WOS:000338715300007			Article	Article	Article		MS	CORE	"Spring, B; Moller, AC; Colangelo, LA; Siddique, J; Roehrig, M; Daviglus, ML; Polak, JF; Reis, JP; Sidney, S; Liu, K"	Healthy Lifestyle Change and Subclinical Atherosclerosis in Young Adults Coronary Artery Risk Development in Young Adults (CARDIA) Study	2014	1-Jul		CIRCULATION	0009-7322		130	1	10	+					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1161/CIRCEP.113.000874	24759868	2-s2.0-84905853887	WOS:000337707600006			Article	Article	Article		MS	CORE	"Ilkhanoff, L; Soliman, EZ; Prineas, RJ; Walsh, JA; Ning, HY; Liu, K; Carr, JJ; Jacobs, DR; Lloyd-Jones, DM"	"Clinical Characteristics and Outcomes Associated With the Natural History of Early Repolarization in a Young, Biracial Cohort Followed to Middle Age The Coronary Artery Risk Development in Young Adults (CARDIA) Study"	2014	JUN		CIRCULATION-ARRHYTHMIA AND ELECTROPHYSIOLOGY	1941-3149		7	3	392	399					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1249/MSS.0b013e3182a4df33	23863618	2-s2.0-84895073005	WOS:000337688000009			Article	Article	Article		MS	CORE	"Gibbs, BB; Reis, JP; Schelbert, EB; Craft, LL; Sidney, S; Lima, J; Lewis, CE"	Sedentary Screen Time and Left Ventricular Structure and Function: The CARDIA Study	2014	FEB		MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	0195-9131		46	2	276	283					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1111/add.12561	24690003	2-s2.0-84902078920	WOS:000337569200025			Article	Article	Article		MS	CORE	"Auer, R; Vittinghoff, E; Kiefe, C; Reis, JP; Rodondi, N; Khodneva, YA; Kertesz, SG; Cornuz, J; Pletcher, MJ"	Change in physical activity after smoking cessation: the Coronary Artery Risk Development in Young Adults (CARDIA) study	2014	JUL		ADDICTION	0965-2140		109	7	1172	1183					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10.1136/bmjopen-2013-004001	24384901	2-s2.0-84892855570	WOS:000337363700011			Article	Article	Article		MS	CORE	"Armstrong, AC; Gidding, SS; Colangelo, LA; Kishi, S; Liu, K; Sidney, S; Konety, S; Lewis, CE; Correia, LCL; Lima, JAC"	Association of early adult modifiable cardiovascular risk factors with left atrial size over a 20-year follow-up period: the CARDIA study	2014			BMJ OPEN	2044-6055		4	1							Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1161/JAHA.113.000490	24622610	2-s2.0-84904700539	WOS:000336798000015			Article	Article	Article		MS	CORE	"Gunderson, EP; Chiang, V; Pletcher, MJ; Jacobs, DR; Quesenberry, CP; Sidney, S; Lewis, CE"	History of Gestational Diabetes Mellitus and Future Risk of Atherosclerosis in Mid-life: The Coronary Artery Risk Development in Young Adults Study	2014	APR		JOURNAL OF THE AMERICAN HEART ASSOCIATION	2047-9980		3	2							CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1212/WNL.0000000000000310	24696506	2-s2.0-84902169025	WOS:000336498000013			Article	Article	Article		MS	CORE	"Zhu, N; Jacobs, DR; Schreiner, PJ; Yaffe, K; Bryan, N; Launer, LJ; Whitmer, RA; Sidney, S; Demerath, E; Thomas, W; Bouchard, C; He, K; Reis, J; Sternfeld, B"	Cardiorespiratory fitness and cognitive function in middle age The CARDIA Study	2014	15-Apr		NEUROLOGY	0028-3878		82	15	1339	1346					CINAHL Journal Article				1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.numecd.2013.12.010	24534074	2-s2.0-84901493872	WOS:000336401500011			Article	Article	Article		MS	CORE	"Sijtsma, FPC; Meyer, KA; Steffen, LM; Van Horn, L; Shikany, JM; Odegaard, AO; Gross, MD; Kromhout, D; Jacobs, DR"	Diet quality and markers of endothelial function: The CARDIA study	2014	JUN		NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES	0939-4753		24	6	632	638					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1177/2047487312462801	23027592	2-s2.0-84900395448	WOS:000335786300009			Article	Article	Article		MS	CORE	"Wilkins, JT; Gidding, S; Liu, K; Ning, HY; Polak, JF; Lloyd-Jones, DM"	Associations between a parental history of premature cardiovascular disease and coronary artery calcium and carotid intima-media thickness: the Coronary Artery Risk Development In Young Adults (CARDIA) study	2014	MAY		EUROPEAN JOURNAL OF PREVENTIVE CARDIOLOGY	2047-4873		21	5	601	607					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1164/rccm.201307-1349OC	24456492	2-s2.0-84899889609	WOS:000335366500009			Article	Article	Article		MS	CORE	"Brunner, WM; Schreiner, PJ; Sood, A; Jacobs, DR"	Depression and Risk of Incident Asthma in Adults The CARDIA Study	2014	1-May		AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		189	9	1044	1051					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.psyneuen.2014.02.008	24703178	2-s2.0-84897406569	WOS:000335097000014			Article	Article	Article		MS	CORE	"Seeman, TE; Gruenewald, TL; Cohen, S; Williams, DR; Matthews, KA"	Social relationships and their biological correlates: Coronary Artery Risk Development in Young Adults (CARDIA) study	2014	MAY		PSYCHONEUROENDOCRINOLOGY	0306-4530		43		126	138					ASC Journal Article				1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10.1186/1465-9921-15-31	24629024	2-s2.0-84899066579	WOS:000334704000001			Article	Article	Article		MS	CORE	"Marchese, ME; Kumar, R; Colangelo, LA; Avila, PC; Jacobs, DR; Gross, M; Sood, A; Liu, K; Cook-Mills, JM"	The vitamin E isoforms alpha-tocopherol and gamma-tocopherol have opposite associations with spirometric parameters: the CARDIA study	2014	15-Mar		RESPIRATORY RESEARCH	1465-993X		15								CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1161/CIRCULATIOHA.113.004798	24687777	2-s2.0-84899108433	WOS:000334321100009			Article	Article	Article		MS	CORE	"Yaffe, K; Vittinghoff, E; Pletcher, MJ; Hoang, TD; Launer, LJ; Whitmer, R; Coker, LH; Sidney, S"	Early Adult to Midlife Cardiovascular Risk Factors and Cognitive Function	2014	15-Apr		CIRCULATION	0009-7322		129	15	1560	1567					WOS Article				1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.neuro.2014.02.003	24560993	2-s2.0-84897868843	WOS:000334092200017			Article	Article	Article		MS	CORE	"Colangelo, LA; He, K; Whooley, MA; Daviglus, ML; Morris, S; Liu, K"	Selenium exposure and depressive symptoms: The Coronary Artery Risk Development in Young Adults Trace Element Study	2014	MAR		NEUROTOXICOLOGY	0161-813X		41		167	174					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.socscimed.2013.12.015	24581057	2-s2.0-84894410555	WOS:000333488900003			Article	Article	Article		MS	CORE	"Loucks, EB; Taylor, SE; Polak, JF; Wilhelm, A; Kalra, P; Matthews, KA"	Childhood family psychosocial environment and carotid intima media thickness: The CARDIA study	2014	MAR		SOCIAL SCIENCE & MEDICINE	0277-9536		104		15	22					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1053/j.ajkd.2013.10.055	24295611	2-s2.0-84897114890	WOS:000333429500013			Article	Article	Article		MS	CORE	"Grubbs, V; Lin, F; Vittinghoff, E; Shlipak, MG; Peralta, CA; Bansal, N; Jacobs, DR; Siscovick, DS; Lewis, CE; Bibbins-Domingo, K"	Body Mass Index and Early Kidney Function Decline in Young Adults: A Longitudinal Analysis of the CARDIA (Coronary Artery Risk Development in Young Adults) Study	2014	APR		AMERICAN JOURNAL OF KIDNEY DISEASES	0272-6386		63	4	590	597					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1001/jamainternmed.2013.13922	24424384	2-s2.0-84895748536	WOS:000333052100028			Article	Article	Article		MS	CORE	"Meyer, KA; Guilkey, DK; Ng, SW; Duffey, KJ; Popkin, BM; Kiefe, CI; Steffen, LM; Shikany, JM; Gordon-Larsen, P"	Sociodemographic Differences in Fast Food Price Sensitivity	2014	MAR		JAMA INTERNAL MEDICINE	2168-6106		174	3	434	442					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1111/dme.12387	24344794	2-s2.0-84896137000	WOS:000332758400014			Article	Article	Article		MS	CORE	"Klein, OL; Okwuosa, T; Chan, C; Schreiner, P; Kanaya, AM; Liu, K; Green, D"	Changes in procoagulants track longitudinally with insulin resistance: findings from the Coronary Artery Risk Development in Young Adults (CARDIA) study	2014	APR		DIABETIC MEDICINE	0742-3071		31	4	462	465					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.ijcard.2014.01.003	24507735	2-s2.0-84900605498	WOS:000332531800060			Article	Article	Article		MS	CORE	"Armstrong, AC; Jacobs, DR; Gidding, SS; Colangelo, LA; Gjesdal, O; Lewis, CE; Bibbins-Domingo, K; Sidney, S; Schreiner, PJ; Williams, OD; Goff, DC; Liu, K; Lima, JAC"	Framingham score and LV mass predict events in young adults: CARDIA study	2014	15-Mar		INTERNATIONAL JOURNAL OF CARDIOLOGY	0167-5273		172	2	350	355					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1002/oby.20438	23512948	2-s2.0-84895902657	WOS:000332224200030			Article	Article	Article		MS	CORE	"Dutton, GR; Lewis, TT; Durant, N; Halanych, J; Kiefe, CI; Sidney, S; Kim, Y; Lewis, CE"	"Perceived Weight Discrimination in the CARDIA Study: Differences by Race, Sex, and Weight Status"	2014	FEB		OBESITY	1930-7381		22	2	530	536					CINAHL Journal Article				1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1093/aje/kwt311	24389018	2-s2.0-84896713645	WOS:000332029800007			Article	Article	Article		MS	CORE	"Kershaw, KN; Hankinson, AL; Liu, K; Reis, JP; Lewis, CE; Loria, CM; Carnethon, MR"	Social Relationships and Longitudinal Changes in Body Mass Index and Waist Circumference: The Coronary Artery Risk Development in Young Adults Study	2014	1-Mar		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		179	5	567	575					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1038/jes.2013.89	24368509	2-s2.0-84896735929	WOS:000331596000005			Article	Article	Article		AS	CORE	"Liu, X; Zheng, YN; Zhang, W; Zhang, X; Lloyd-Jones, DM; Baccarelli, AA; Ning, HY; Fornage, M; He, K; Liu, K; Hou, LF"	Blood methylomics in response to arsenic exposure in a low-exposed US population	2014	MAR-APR		JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY	1559-0631		24	2	145	149					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.psyneuen.2013.07.016	23969421	2-s2.0-84888296473	WOS:000330824400006			Article	Article	Article		MS	CORE	"Puterman, E; Haritatos, J; Adler, NE; Sidney, S; Schwartz, JE; Epel, ES"	Indirect effect of financial strain on daily cortisol output through daily negative to positive affect index in the Coronary Artery Risk Development in Young Adults Study	2013	DEC		PSYCHONEUROENDOCRINOLOGY	0306-4530		38	12	2883	2889					ASC Journal Article				1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1001/jama.2013.285122	24496536	2-s2.0-84893610101	WOS:000330589800022			Article	Article	Article		MS	CORE	"Allen, NB; Siddique, J; Wilkins, JT; Shay, C; Lewis, CE; Goff, DC; Jacobs, DR; Liu, K; Lloyd-Jones, D"	Blood Pressure Trajectories in Early Adulthood and Subclinical Atherosclerosis in Middle Age	2014	5-Feb		JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION	0098-7484		311	5	490	497					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1097/GME.0b013e31827f06c2	23422869	2-s2.0-84881374905	WOS:000330462900007			Article	Article	Article		AS	CORE	"Wellons, MF; Bates, GW; Schreiner, PJ; Siscovick, DS; Sternfeld, B; Lewis, CE"	Antral follicle count predicts natural menopause in a population-based sample: the Coronary Artery Risk Development in Young Adults Women's Study	2013	AUG		MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY	1072-3714		20	8	825	830					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.amjcard.2013.08.052	24176073	2-s2.0-84891631168	WOS:000330253900030			Article	Article	Article		MS	CORE	"Kishi, S; Armstrong, AC; Gidding, SS; Jacobs, DR; Sidney, S; Lewis, CE; Schreiner, PJ; Liu, K; Lima, JAC"	Relation of Left Ventricular Mass at Age 23 to 35 Years to Global Left Ventricular Systolic Function 20 Years Later (from the Coronary Artery Risk Development in Young Adults Study)	2014	15-Jan		AMERICAN JOURNAL OF CARDIOLOGY	0002-9149		113	2	377	383					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1111/joim.12120	23952533	2-s2.0-84887408385	WOS:000330102100011			Article	Article	Article		MS	CORE	"Wang, H; Jacobs, DR; Gaffo, AL; Gross, MD; Goff, DC; Carr, JJ"	Longitudinal association between serum urate and subclinical atherosclerosis: the Coronary Artery Risk Development in Young Adults (CARDIA) study	2013	DEC		JOURNAL OF INTERNAL MEDICINE	0954-6820		274	6	594	609					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.annepidem.2013.06.003	23889858	2-s2.0-84880758984	WOS:000330015300006			Article	Article	Article		MS	CORE	"Raynor, LA; Schreiner, PJ; Loria, CM; Carr, JJ; Pletcher, MJ; Shikany, JM"	Associations of retrospective and concurrent lipid levels with subclinical atherosclerosis prediction after 20 years of follow-up: the Coronary Artery Risk Development in Young Adults (CARDIA) study	2013	AUG		ANNALS OF EPIDEMIOLOGY	1047-2797		23	8	492	497					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1136/bmjopen-2013-002944	23847267	2-s2.0-84880611599	WOS:000329805500037			Article	Article	Article		MS	CORE	"Okwuosa, TM; Klein, O; Chan, C; Schreiner, P; Liu, K; Green, D"	Long-term change in alcohol-consumption status and variations in fibrinogen levels: the coronary artery risk development in young adults ( CARDIA) study	2013			BMJ OPEN	2044-6055		3	7							Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.addbeh.2013.08.030	24172753	2-s2.0-84890172822	WOS:000329560300013			Article	Article	Article		MS	CORE	"Caraballo, RS; Kruger, J; Asman, K; Pederson, L; Widome, R; Kiefe, CI; Hitsman, B; Jacobs, DR"	Relapse among Cigarette Smokers: The CARDIA longitudinal study-1985-2011	2014	JAN		ADDICTIVE BEHAVIORS	0306-4603		39	1	101	106					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1371/jourl.pone.0085141	24386458	2-s2.0-84893614972	WOS:000329117900126			Article	Article	Article		MS	CORE	"Boone-Heinonen, J; Diez-Roux, AV; Goff, DC; Loria, CM; Kiefe, CI; Popkin, BM; Gordon-Larsen, P"	The Neighborhood Energy Balance Equation: Does Neighborhood Food Retail Environment plus Physical Activity Environment = Obesity? The CARDIA Study	2013	27-Dec		PLOS ONE	1932-6203		8	12							ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.3945/ajcn.113.058826	24088719	2-s2.0-84888271223	WOS:000328002000006			Article	Article	Article		AS	CORE	"Shikany, JM; Jacobs, DR; Lewis, CE; Steffen, LM; Sternfeld, B; Carnethon, MR; Richman, JS"	"Associations between food groups, dietary patterns, and cardiorespiratory fitness in the Coronary Artery Risk Development in Young Adults study"	2013	DEC		AMERICAN JOURNAL OF CLINICAL NUTRITION	0002-9165		98	6	1402	1409					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
